County_2,Date,Year,Year_sin,Year_cos,Wholesale_lag_7,Retail_lag_7,Wholesale_rolling_mean_7d,Retail_rolling_mean_7d,Wholesale_rolling_std_7d,Retail_rolling_std_7d,Wholesale,Retail
0,2021-05-24,0.0,0.5,1.0,0.04309234517325388,0.049801367389382185,0.1156394549318665,0.06540526384706036,0.0063772206708682605,0.0,0.04165541655416555,0.049801367389382185
0,2021-05-24,0.0,0.5,1.0,0.04309234517325388,0.049801367389382185,0.12026503312914115,0.06540526384706036,0.0063772206708682605,0.0,0.044985449854498545,0.049801367389382185
0,2021-05-24,0.0,0.5,1.0,0.04309234517325388,0.049801367389382185,0.1264324707255074,0.06540526384706036,0.011348347355555337,0.0,0.049980499804998045,0.049801367389382185
0,2021-11-30,0.0,0.5,1.0,0.04309234517325388,0.049801367389382185,0.13646497478851527,0.06745122430273667,0.02164456284869129,0.0062005154435860015,0.059985599855998564,0.05602809499495635
0,2022-03-01,0.33333333333337123,1.0,4.440892098500626e-16,0.04309234517325388,0.049801367389382185,0.1466516647914323,0.07031556894068351,0.029059725076358883,0.01109181922191645,0.06748567485674857,0.062254822600530516
0,2022-03-08,0.33333333333337123,1.0,4.440892098500626e-16,0.04309234517325388,0.049801367389382185,0.15344279146004364,0.07222513203264806,0.030635959072964722,0.012192595355205315,0.06748567485674857,0.062254822600530516
0,2022-03-15,0.33333333333337123,1.0,4.440892098500626e-16,0.04309234517325388,0.049801367389382185,0.15829359622333747,0.07358910566976562,0.030637810000744,0.012401030887172003,0.06748567485674857,0.062254822600530516
0,2022-03-29,0.33333333333337123,1.0,4.440892098500626e-16,0.04309234517325388,0.049801367389382185,0.17152144018002252,0.07709646645092501,0.02918109778074972,0.014061447312123346,0.07498574985749858,0.06848155020610469
0,2022-04-11,0.33333333333337123,1.0,4.440892098500626e-16,0.04653724997284422,0.049801367389382185,0.18640425291256646,0.08177294749247087,0.028037657523980762,0.016009662033940313,0.08248582485824858,0.07470827781167885
0,2022-05-04,0.33333333333337123,1.0,4.440892098500626e-16,0.051704607172229716,0.049801367389382185,0.20525780008215316,0.08878766905478964,0.03404707687311558,0.02078615433958618,0.0974859748597486,0.08716173302282719
0,2022-05-10,0.33333333333337123,1.0,4.440892098500626e-16,0.06205483916018807,0.05602809499495635,0.2201406128146971,0.09463327035672196,0.03681954105548705,0.022478777427627356,0.0974859748597486,0.08716173302282719
0,2022-05-23,0.33333333333337123,1.0,4.440892098500626e-16,0.06981363375385999,0.062254822600530516,0.23204686300073227,0.09930975139826784,0.03787173969478874,0.023121157488445374,0.0974859748597486,0.08716173302282719
0,2022-06-21,0.33333333333337123,1.0,4.440892098500626e-16,0.06981363375385999,0.062254822600530516,0.25883592591931137,0.109831833741746,0.059633886296171154,0.03640721254987777,0.13498634986349864,0.11829537105069803
0,2022-07-05,0.33333333333337123,1.0,4.440892098500626e-16,0.06981363375385999,0.062254822600530516,0.2886015513843993,0.12152303634561067,0.06881170942784227,0.04201038514608317,0.14248642486424865,0.12452209865627219
0,2022-07-20,0.33333333333337123,1.0,4.440892098500626e-16,0.07757242834753192,0.06848155020610469,0.306460926663452,0.12853775790792946,0.06061423505039374,0.037005727382379665,0.11998619986199863,0.10584191583954969
0,2022-07-26,0.33333333333337123,1.0,4.440892098500626e-16,0.08533122294120385,0.07470827781167885,0.3213437393959959,0.13438335920986177,0.05092614368979532,0.03109102982910973,0.11998619986199863,0.10584191583954969
0,2022-09-26,0.33333333333337123,1.0,4.440892098500626e-16,0.1008488121285477,0.08716173302282719,0.3272968644890135,0.13789071999102118,0.0464889961094171,0.028122894624246702,0.11248612486124861,0.10584191583954969
0,2022-11-22,0.33333333333337123,1.0,4.440892098500626e-16,0.1008488121285477,0.08716173302282719,0.33622655212853986,0.14139808077218058,0.03964594909272363,0.02343574552020559,0.11998619986199863,0.10584191583954969
0,2022-12-08,0.33333333333337123,1.0,4.440892098500626e-16,0.1008488121285477,0.08716173302282719,0.34515623976806625,0.14490544155333995,0.02838218024966897,0.015545514914554893,0.11998619986199863,0.10584191583954969
0,2022-12-20,0.33333333333337123,1.0,4.440892098500626e-16,0.13964278509690733,0.11829537105069803,0.3392031146750487,0.142567201032567,0.025463071844897562,0.014061447312123377,0.11998619986199863,0.10584191583954969
0,2022-12-29,0.33333333333337123,1.0,4.440892098500626e-16,0.14740157969057927,0.12452209865627219,0.3332499895820311,0.1402289605117941,0.011727429895462658,0.0046871491040412026,0.12748627486274863,0.11206864344512385
0,2023-01-03,0.6666666666666288,0.0,0.0,0.12412519590956349,0.10584191583954969,0.3332499895820311,0.1402289605117941,0.011727429895462658,0.0046871491040412026,0.11998619986199863,0.10584191583954969
0,2023-01-09,0.6666666666666288,0.0,0.0,0.12412519590956349,0.10584191583954969,0.3332499895820311,0.1402289605117941,0.011727429895462658,0.0046871491040412026,0.11998619986199863,0.10584191583954969
0,2023-01-24,0.6666666666666288,0.0,0.0,0.11636640131589156,0.10584191583954969,0.33622655212853986,0.1402289605117941,0.007677405029034857,0.0046871491040412026,0.11998619986199863,0.10584191583954969
0,2023-03-09,0.6666666666666288,0.0,0.0,0.12412519590956349,0.10584191583954969,0.3392031146750487,0.14139808077218058,0.009911487273180607,0.006051083473714154,0.12748627486274863,0.11206864344512385
0,2023-03-14,0.6666666666666288,0.0,0.0,0.12412519590956349,0.10584191583954969,0.34217967722155745,0.142567201032567,0.010857490315892842,0.006628629831799906,0.12748627486274863,0.11206864344512385
0,2023-03-23,0.6666666666666288,0.0,0.0,0.12412519590956349,0.10584191583954969,0.34515623976806625,0.1437363212929535,0.010857490315892842,0.006628629831799896,0.12748627486274863,0.11206864344512385
0,2023-04-26,0.6666666666666288,0.0,0.0,0.13188399050323543,0.11206864344512385,0.34515623976806625,0.1437363212929535,0.010857490315892842,0.006628629831799896,0.12748627486274863,0.11206864344512385
0,2023-05-18,0.6666666666666288,0.0,0.0,0.12412519590956349,0.10584191583954969,0.34813280231457505,0.14490544155333995,0.009911487273180607,0.006051083473714121,0.12748627486274863,0.11206864344512385
0,2023-05-26,0.6666666666666288,0.0,0.0,0.12412519590956349,0.10584191583954969,0.3570624899541014,0.14841280233449933,0.01827587951059663,0.011157646620139442,0.14248642486424865,0.12452209865627219
