Classification,Market,Wholesale,Retail,Supply Volume,County,Date
White Maize,Marigat,70.0,80.0,14000.0,Baringo,2022-11-07
White Maize,Marigat,70.0,80.0,14000.0,Baringo,2022-11-14
White Maize,Marigat,70.0,80.0,15000.0,Baringo,2022-11-17
White Maize,Marigat,65.0,70.0,15000.0,Baringo,2022-11-21
White Maize,Marigat,70.0,80.0,14000.0,Baringo,2022-11-24
White Maize,Marigat,65.0,70.0,15000.0,Baringo,2022-11-28
White Maize,Marigat,65.0,70.0,14000.0,Baringo,2022-12-01
White Maize,Marigat,65.0,70.0,14000.0,Baringo,2022-12-05
White Maize,Marigat,65.0,70.0,14000.0,Baringo,2022-12-08
White Maize,Marigat,65.0,70.0,14000.0,Baringo,2022-12-15
White Maize,Marigat,65.0,70.0,14000.0,Baringo,2022-12-19
White Maize,Marigat,65.0,70.0,15000.0,Baringo,2023-01-02
White Maize,Marigat,65.0,70.0,15000.0,Baringo,2023-01-05
White Maize,Marigat,65.0,70.0,14000.0,Baringo,2023-01-12
White Maize,Marigat,65.0,70.0,15000.0,Baringo,2023-01-16
White Maize,Marigat,65.0,70.0,15000.0,Baringo,2023-01-19
White Maize,Marigat,65.0,70.0,14000.0,Baringo,2023-01-23
White Maize,Marigat,65.0,70.0,14000.0,Baringo,2023-01-26
White Maize,Marigat,65.0,70.0,14000.0,Baringo,2023-02-06
White Maize,Marigat,65.0,70.0,15000.0,Baringo,2023-02-13
White Maize,Marigat,65.0,70.0,15000.0,Baringo,2023-02-23
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-02-27
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-03-02
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-03-06
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-03-09
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-03-16
White Maize,Marigat,70.0,80.0,15000.0,Baringo,2023-03-20
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-03-23
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-03-30
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-04-03
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-04-06
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-04-17
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-04-20
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-04-24
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-04-27
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-05-01
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-05-08
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-05-11
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-05-15
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-05-22
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-05-29
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-06-08
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-06-12
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-06-22
White Maize,Marigat,70.0,75.0,14000.0,Baringo,2023-06-26
White Maize,Marigat,75.0,80.0,14000.0,Baringo,2023-06-29
White Maize,Marigat,75.0,80.0,15000.0,Baringo,2023-07-06
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-07-10
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-07-13
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-07-17
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-07-24
White Maize,Marigat,50.0,60.0,21000.0,Baringo,2023-07-27
White Maize,Marigat,70.0,75.0,15000.0,Baringo,2023-07-31
Mixed-Traditional ,Mogotio,68.89,80.0,2700.0,Baringo,2022-07-05
White Maize,Mogotio,30.0,40.0,630.0,Baringo,2021-09-10
White Maize,Mogotio,66.67,85.0,7200.0,Baringo,2022-06-28
White Maize,Mogotio,66.67,85.0,1800.0,Baringo,2022-07-01
White Maize,Mogotio,68.89,75.0,1800.0,Baringo,2022-07-08
White Maize,Mogotio,64.44,75.0,2700.0,Baringo,2022-07-12
White Maize,Mogotio,67.78,75.0,2700.0,Baringo,2022-07-19
White Maize,Mogotio,70.0,80.0,2700.0,Baringo,2022-07-22
White Maize,Mogotio,64.44,70.0,2700.0,Baringo,2022-07-26
White Maize,Mogotio,61.67,70.0,2700.0,Baringo,2022-07-29
White Maize,Mogotio,55.56,65.0,360.0,Baringo,2022-08-12
White Maize,Mogotio,57.78,65.0,1800.0,Baringo,2022-08-30
White Maize,Mogotio,54.44,65.0,900.0,Baringo,2022-09-02
White Maize,Mogotio,56.67,65.0,3600.0,Baringo,2022-09-06
White Maize,Mogotio,60.0,70.0,3600.0,Baringo,2022-09-09
White Maize,Mogotio,56.67,70.0,1800.0,Baringo,2022-09-23
White Maize,Mogotio,61.11,66.67,2700.0,Baringo,2022-10-04
White Maize,Mogotio,50.0,65.0,2700.0,Baringo,2022-11-29
Mixed-Traditional ,Nginyang,70.0,75.0,20000.0,Baringo,2022-07-18
Mixed-Traditional ,Nginyang,67.02000000000001,100.0,2400.0,Baringo,2022-07-25
Mixed-Traditional ,Nginyang,65.56,100.0,3600.0,Baringo,2022-08-08
Mixed-Traditional ,Nginyang,66.67,100.0,900.0,Baringo,2022-08-15
Mixed-Traditional ,Nginyang,65.56,100.0,3600.0,Baringo,2022-08-29
Mixed-Traditional ,Nginyang,63.33,96.0,2700.0,Baringo,2022-09-05
White Maize,Nginyang,65.56,100.0,2250.0,Baringo,2022-08-01
White Maize,Nginyang,65.56,100.0,36000.0,Baringo,2022-09-26
White Maize,Nginyang,63.33,100.0,1800.0,Baringo,2023-01-02
White Maize,Nginyang,62.22,96.0,7200.0,Baringo,2023-01-09
White Maize,Nginyang,71.11,96.0,4500.0,Baringo,2023-02-27
White Maize,Nginyang,72.22,112.0,3600.0,Baringo,2023-06-19
White Maize,Nginyang,77.78,208.33,3600.0,Baringo,2023-07-17
White Maize,Nginyang,77.78,108.0,7000.0,Baringo,2023-07-24
White Maize,Nginyang,66.67,166.67,1036.0,Baringo,2023-08-28
White Maize,Nginyang,57.78,80.0,50000.0,Baringo,2023-09-04
White Maize,Nginyang,57.78,80.0,10000.0,Baringo,2023-09-18
Mixed-Traditional ,Chebunyo,36.11,47.5,32400.0,Bomet,2022-02-28
Mixed-Traditional ,Chebunyo,36.11,50.0,43200.0,Bomet,2022-03-07
Mixed-Traditional ,Chebunyo,50.0,65.0,4500.0,Bomet,2023-10-09
Mixed-Traditional ,Chebunyo,35.0,42.5,4000.0,Bomet,2024-04-08
Mixed-Traditional ,Chebunyo,33.33,36.67,4000.0,Bomet,2024-04-15
White Maize,Chebunyo,28.89,31.11,420.0,Bomet,2021-07-12
White Maize,Chebunyo,31.11,32.89,54000.0,Bomet,2021-07-19
White Maize,Chebunyo,29.44,30.56,1080.0,Bomet,2021-07-26
White Maize,Chebunyo,31.11,35.56,720.0,Bomet,2021-08-02
White Maize,Chebunyo,29.44,31.11,108000.0,Bomet,2021-08-16
White Maize,Chebunyo,32.0,30.0,86400.0,Bomet,2021-08-23
White Maize,Chebunyo,28.89,33.33,1200.0,Bomet,2021-08-30
White Maize,Chebunyo,28.22,28.89,118800.0,Bomet,2021-09-06
White Maize,Chebunyo,28.89,30.0,1980.0,Bomet,2021-09-06
White Maize,Chebunyo,28.89,31.25,54000.0,Bomet,2021-09-13
White Maize,Chebunyo,30.0,33.33,97200.0,Bomet,2021-09-27
White Maize,Chebunyo,29.44,35.42,97200.0,Bomet,2021-10-04
White Maize,Chebunyo,31.11,35.42,97200.0,Bomet,2021-10-11
White Maize,Chebunyo,30.0,33.33,86400.0,Bomet,2021-10-18
White Maize,Chebunyo,30.0,33.33,108000.0,Bomet,2021-11-01
White Maize,Chebunyo,0.03,35.42,97200.0,Bomet,2021-11-08
White Maize,Chebunyo,30.0,33.33,151200.0,Bomet,2021-11-15
White Maize,Chebunyo,30.56,33.33,108000.0,Bomet,2021-11-22
White Maize,Chebunyo,30.0,35.42,75600.0,Bomet,2021-11-29
White Maize,Chebunyo,30.0,33.33,75600.0,Bomet,2021-12-06
White Maize,Chebunyo,45.0,50.0,5400.0,Bomet,2021-12-20
White Maize,Chebunyo,36.67,50.0,54000.0,Bomet,2021-12-27
White Maize,Chebunyo,36.11,50.0,64800.0,Bomet,2022-01-03
White Maize,Chebunyo,36.11,50.0,54000.0,Bomet,2022-01-10
White Maize,Chebunyo,35.56,47.5,118800.0,Bomet,2022-01-17
White Maize,Chebunyo,36.11,47.5,43200.0,Bomet,2022-01-24
White Maize,Chebunyo,35.56,95.0,54000.0,Bomet,2022-01-31
White Maize,Chebunyo,35.56,95.0,43200.0,Bomet,2022-02-07
White Maize,Chebunyo,36.11,47.5,5400.0,Bomet,2022-02-14
White Maize,Chebunyo,35.56,50.0,32400.0,Bomet,2022-02-21
White Maize,Chebunyo,36.67,50.0,32400.0,Bomet,2022-03-14
White Maize,Chebunyo,37.78,50.0,54000.0,Bomet,2022-03-21
White Maize,Chebunyo,36.67,100.0,43200.0,Bomet,2022-03-28
White Maize,Chebunyo,37.78,60.0,54000.0,Bomet,2022-04-04
White Maize,Chebunyo,37.78,60.0,54000.0,Bomet,2022-04-11
White Maize,Chebunyo,44.44,65.0,54000.0,Bomet,2022-04-18
White Maize,Chebunyo,4.44,65.0,43200.0,Bomet,2022-04-25
White Maize,Chebunyo,44.44,65.0,43200.0,Bomet,2022-05-02
White Maize,Chebunyo,50.0,54.0,64800.0,Bomet,2022-05-09
White Maize,Chebunyo,63.33,100.0,43200.0,Bomet,2022-06-27
White Maize,Chebunyo,61.11,63.33,45000.0,Bomet,2022-07-04
White Maize,Chebunyo,63.33,66.67,21600.0,Bomet,2022-07-11
White Maize,Chebunyo,55.0,62.0,43200.0,Bomet,2022-07-25
White Maize,Chebunyo,56.67,66.67,64800.0,Bomet,2022-08-01
White Maize,Chebunyo,58.89,71.11,54000.0,Bomet,2022-08-08
White Maize,Chebunyo,60.0,80.0,68500.0,Bomet,2022-08-29
White Maize,Chebunyo,62.5,66.67,64800.0,Bomet,2022-09-05
White Maize,Chebunyo,62.22,80.0,64800.0,Bomet,2022-09-26
White Maize,Chebunyo,58.89,80.0,43200.0,Bomet,2022-10-03
White Maize,Chebunyo,70.0,80.0,43200.0,Bomet,2022-10-10
White Maize,Chebunyo,70.0,80.0,10800.0,Bomet,2022-10-17
White Maize,Chebunyo,58.33,75.0,54000.0,Bomet,2022-10-24
White Maize,Chebunyo,60.56,80.0,54000.0,Bomet,2022-11-07
White Maize,Chebunyo,57.22,100.0,54000.0,Bomet,2022-12-12
White Maize,Chebunyo,75.0,90.0,108000.0,Bomet,2023-01-09
White Maize,Chebunyo,65.56,75.0,54000.0,Bomet,2023-01-23
White Maize,Chebunyo,50.0,67.5,21600.0,Bomet,2023-01-30
White Maize,Chebunyo,65.0,75.0,10800.0,Bomet,2023-02-13
White Maize,Chebunyo,61.11,80.0,21600.0,Bomet,2023-02-27
White Maize,Chebunyo,56.67,80.0,10800.0,Bomet,2023-03-06
White Maize,Chebunyo,70.0,85.0,900.0,Bomet,2023-03-20
White Maize,Chebunyo,67.78,90.0,54000.0,Bomet,2023-04-10
White Maize,Chebunyo,90.0,105.0,75600.0,Bomet,2023-05-22
White Maize,Chebunyo,50.0,65.0,144900.0,Bomet,2023-10-09
White Maize,Chebunyo,60.0,30.0,3608.0,Bomet,2023-10-09
White Maize,Chebunyo,50.0,70.0,153000.0,Bomet,2023-10-16
White Maize,Chebunyo,33.33,35.56,4000.0,Bomet,2024-04-22
White Maize,Chebunyo,31.11,50.0,12000.0,Bomet,2024-05-27
White Maize,Chebunyo,30.0,55.0,35000.0,Bomet,2024-06-24
White Maize,Chebunyo,35.56,55.0,14000.0,Bomet,2024-07-01
White Maize,Chebunyo,34.44,45.0,21000.0,Bomet,2024-07-08
White Maize,Chebunyo,35.56,55.0,21000.0,Bomet,2024-07-15
White Maize,Chebunyo,35.56,50.0,14000.0,Bomet,2024-07-22
White Maize,Chebunyo,33.33,45.0,27000.0,Bomet,2024-08-12
White Maize,Chebunyo,31.11,40.0,18000.0,Bomet,2024-08-19
White Maize,Chebunyo,31.11,45.0,21000.0,Bomet,2024-08-26
Mixed-Traditional ,Kapkwen,31.11,36.0,81000.0,Bomet,2021-06-15
Mixed-Traditional ,Kapkwen,32.22,36.0,240.0,Bomet,2021-06-29
Mixed-Traditional ,Kapkwen,31.11,45.0,64000.0,Bomet,2021-07-13
Mixed-Traditional ,Kapkwen,31.11,42.5,75600.0,Bomet,2021-08-03
Mixed-Traditional ,Kapkwen,30.0,50.0,46800.0,Bomet,2021-08-10
Mixed-Traditional ,Kapkwen,29.44,42.5,64800.0,Bomet,2021-08-17
Mixed-Traditional ,Kapkwen,35.0,45.0,45000.0,Bomet,2021-08-24
Mixed-Traditional ,Kapkwen,30.0,32.22,75600.0,Bomet,2021-08-31
Mixed-Traditional ,Kapkwen,29.44,32.22,64800.0,Bomet,2021-09-07
Mixed-Traditional ,Kapkwen,30.0,32.22,65000.0,Bomet,2021-09-14
Mixed-Traditional ,Kapkwen,29.44,45.0,75600.0,Bomet,2021-09-21
Mixed-Traditional ,Kapkwen,30.56,50.0,40000.0,Bomet,2021-09-28
Mixed-Traditional ,Kapkwen,31.11,45.0,60000.0,Bomet,2021-10-05
Mixed-Traditional ,Kapkwen,31.67,50.0,43200.0,Bomet,2021-10-12
Mixed-Traditional ,Kapkwen,31.11,50.0,54000.0,Bomet,2021-10-19
Mixed-Traditional ,Kapkwen,31.11,47.5,43200.0,Bomet,2021-10-26
Mixed-Traditional ,Kapkwen,31.11,50.0,45000.0,Bomet,2021-11-23
Mixed-Traditional ,Kapkwen,31.11,45.0,21600.0,Bomet,2021-11-30
Mixed-Traditional ,Kapkwen,31.11,45.0,54000.0,Bomet,2021-12-07
Mixed-Traditional ,Kapkwen,35.56,50.0,64800.0,Bomet,2021-12-14
Mixed-Traditional ,Kapkwen,35.56,55.0,54000.0,Bomet,2021-12-21
Mixed-Traditional ,Kapkwen,33.33,50.0,50000.0,Bomet,2022-01-11
Mixed-Traditional ,Kapkwen,34.44,50.0,54000.0,Bomet,2022-01-18
Mixed-Traditional ,Kapkwen,34.44,50.0,64000.0,Bomet,2022-01-25
Mixed-Traditional ,Kapkwen,35.56,50.0,64000.0,Bomet,2022-02-01
Mixed-Traditional ,Kapkwen,35.56,50.0,60000.0,Bomet,2022-02-10
Mixed-Traditional ,Kapkwen,33.33,50.0,80000.0,Bomet,2022-02-15
Mixed-Traditional ,Kapkwen,35.56,50.0,60000.0,Bomet,2022-02-22
Mixed-Traditional ,Kapkwen,34.44,50.0,80000.0,Bomet,2022-03-01
Mixed-Traditional ,Kapkwen,34.44,50.0,60000.0,Bomet,2022-03-08
Mixed-Traditional ,Kapkwen,33.33,50.0,75000.0,Bomet,2022-03-22
Mixed-Traditional ,Kapkwen,33.33,50.0,65000.0,Bomet,2022-03-29
Mixed-Traditional ,Kapkwen,37.78,55.0,32400.0,Bomet,2022-04-05
Mixed-Traditional ,Kapkwen,46.67,70.0,22500.0,Bomet,2022-04-12
Mixed-Traditional ,Kapkwen,60.0,50.0,68000.0,Bomet,2022-04-12
Mixed-Traditional ,Kapkwen,46.67,70.0,30000.0,Bomet,2022-04-19
Mixed-Traditional ,Kapkwen,50.0,75.0,64900.0,Bomet,2022-04-26
Mixed-Traditional ,Kapkwen,47.78,75.0,1840.0,Bomet,2022-05-03
Mixed-Traditional ,Kapkwen,50.0,75.0,9.0,Bomet,2022-05-10
Mixed-Traditional ,Kapkwen,57.78,85.0,50000.0,Bomet,2022-08-30
Mixed-Traditional ,Kapkwen,62.22,70.83,150000.0,Bomet,2022-12-06
Mixed-Traditional ,Kapkwen,35.56,55.0,28000.0,Bomet,2024-05-21
White Maize,Kapkwen,30.56,40.0,64800.0,Bomet,2021-07-06
White Maize,Kapkwen,31.11,50.0,19000.0,Bomet,2021-07-27
White Maize,Kapkwen,45.56,140.0,45000.0,Bomet,2022-05-17
White Maize,Kapkwen,46.67,70.0,43200.0,Bomet,2022-05-24
White Maize,Kapkwen,64.44,100.0,45000.0,Bomet,2022-06-28
White Maize,Kapkwen,62.22,105.0,56250.0,Bomet,2022-07-05
White Maize,Kapkwen,64.44,70.0,37500.0,Bomet,2022-08-02
White Maize,Kapkwen,60.0,70.0,60000.0,Bomet,2022-08-18
White Maize,Kapkwen,60.0,80.0,43200.0,Bomet,2022-08-23
White Maize,Kapkwen,61.11,68.0,64800.0,Bomet,2022-10-18
White Maize,Kapkwen,60.0,64.0,118800.0,Bomet,2022-10-25
White Maize,Kapkwen,54.0,80.0,118800.0,Bomet,2022-10-25
White Maize,Kapkwen,58.89,70.83,75600.0,Bomet,2022-11-01
White Maize,Kapkwen,58.89,68.0,75600.0,Bomet,2022-11-08
White Maize,Kapkwen,58.89,70.83,64800.0,Bomet,2022-11-15
White Maize,Kapkwen,63.33,68.0,75600.0,Bomet,2022-11-29
White Maize,Kapkwen,64.44,70.83,5400.0,Bomet,2022-12-13
White Maize,Kapkwen,61.11,75.0,12960.0,Bomet,2022-12-20
White Maize,Kapkwen,62.22,68.0,54000.0,Bomet,2023-01-03
White Maize,Kapkwen,58.89,64.0,86400.0,Bomet,2023-01-10
White Maize,Kapkwen,53.33,62.5,75600.0,Bomet,2023-01-17
White Maize,Kapkwen,55.0,66.67,75600.0,Bomet,2023-01-24
White Maize,Kapkwen,55.0,68.0,108000.0,Bomet,2023-01-31
White Maize,Kapkwen,51.33,60.0,76800.0,Bomet,2023-02-07
White Maize,Kapkwen,52.0,62.5,108000.0,Bomet,2023-02-14
White Maize,Kapkwen,53.33,60.0,13200.0,Bomet,2023-02-21
White Maize,Kapkwen,53.33,62.5,75860.0,Bomet,2023-02-28
White Maize,Kapkwen,64.44,75.0,64800.0,Bomet,2023-03-07
White Maize,Kapkwen,64.44,79.17,76800.0,Bomet,2023-03-14
White Maize,Kapkwen,64.44,75.0,76800.0,Bomet,2023-03-21
White Maize,Kapkwen,66.67,79.17,32400.0,Bomet,2023-03-28
White Maize,Kapkwen,66.67,79.17,32400.0,Bomet,2023-04-04
White Maize,Kapkwen,67.78,76.0,47600.0,Bomet,2023-04-11
White Maize,Kapkwen,67.78,79.17,42300.0,Bomet,2023-04-18
White Maize,Kapkwen,67.78,80.0,46800.0,Bomet,2023-04-25
White Maize,Kapkwen,68.89,79.17,32400.0,Bomet,2023-05-02
White Maize,Kapkwen,70.0,83.33,43200.0,Bomet,2023-05-09
White Maize,Kapkwen,75.56,91.67,86400.0,Bomet,2023-05-16
White Maize,Kapkwen,77.78,91.67,64800.0,Bomet,2023-05-23
White Maize,Kapkwen,74.44,84.0,64800.0,Bomet,2023-05-30
White Maize,Kapkwen,75.56,87.5,118800.0,Bomet,2023-06-06
White Maize,Kapkwen,75.56,87.5,46800.0,Bomet,2023-06-13
White Maize,Kapkwen,75.56,87.5,86400.0,Bomet,2023-07-04
White Maize,Kapkwen,75.56,87.5,108800.0,Bomet,2023-07-11
White Maize,Kapkwen,66.67,79.17,97200.0,Bomet,2023-07-18
White Maize,Kapkwen,64.44,70.83,86400.0,Bomet,2023-07-25
White Maize,Kapkwen,57.78,66.67,86400.0,Bomet,2023-08-01
White Maize,Kapkwen,56.67,66.67,86400.0,Bomet,2023-08-08
White Maize,Kapkwen,50.0,62.5,84600.0,Bomet,2023-08-15
White Maize,Kapkwen,53.33,62.5,108000.0,Bomet,2023-08-29
White Maize,Kapkwen,51.11,75.0,43200.0,Bomet,2023-09-05
White Maize,Kapkwen,51.11,62.5,10800.0,Bomet,2023-09-12
White Maize,Kapkwen,61.67,62.5,86400.0,Bomet,2023-09-19
White Maize,Kapkwen,50.0,58.33,86400.0,Bomet,2023-09-26
White Maize,Kapkwen,50.0,58.33,86400.0,Bomet,2023-10-03
White Maize,Kapkwen,34.44,50.0,27000.0,Bomet,2024-03-12
White Maize,Kapkwen,34.44,50.0,27000.0,Bomet,2024-03-19
White Maize,Kapkwen,35.56,50.0,3600.0,Bomet,2024-04-02
White Maize,Kapkwen,35.56,50.0,35000.0,Bomet,2024-04-09
White Maize,Kapkwen,37.78,55.0,27000.0,Bomet,2024-04-16
White Maize,Kapkwen,35.56,50.0,46800.0,Bomet,2024-04-23
White Maize,Kapkwen,35.56,55.0,27000.0,Bomet,2024-05-07
White Maize,Kapkwen,35.56,55.0,27000.0,Bomet,2024-05-14
White Maize,Kapkwen,35.56,60.0,28000.0,Bomet,2024-05-28
White Maize,Kapkwen,35.56,60.0,36000.0,Bomet,2024-06-04
White Maize,Kapkwen,35.56,55.0,27000.0,Bomet,2024-06-11
White Maize,Kapkwen,35.56,60.0,27000.0,Bomet,2024-06-25
White Maize,Kapkwen,35.56,44.0,36000.0,Bomet,2024-07-23
White Maize,Kapkwen,34.44,50.0,2700.0,Bomet,2024-07-30
White Maize,Kapkwen,34.44,50.0,49500.0,Bomet,2024-08-06
White Maize,Kapkwen,33.33,50.0,22500.0,Bomet,2024-08-27
Mixed-Traditional ,Mogogosiek Market,33.33,50.0,900.0,Bomet,2021-07-08
Mixed-Traditional ,Mogogosiek Market,0.21,45.0,2280.0,Bomet,2021-07-15
Mixed-Traditional ,Mogogosiek Market,33.33,45.0,144000.0,Bomet,2021-08-19
Mixed-Traditional ,Mogogosiek Market,35.56,50.0,13500.0,Bomet,2022-01-14
Mixed-Traditional ,Mogogosiek Market,33.33,45.0,10000.0,Bomet,2022-03-18
Mixed-Traditional ,Mogogosiek Market,61.11,85.0,7000.0,Bomet,2023-08-03
Mixed-Traditional ,Mogogosiek Market,37.78,50.0,1500.0,Bomet,2024-04-11
Mixed-Traditional ,Mogogosiek Market,35.56,60.0,9000.0,Bomet,2024-06-14
White Maize,Mogogosiek Market,33.33,50.0,4718.0,Bomet,2021-07-08
White Maize,Mogogosiek Market,31.11,45.0,13500.0,Bomet,2021-08-05
White Maize,Mogogosiek Market,32.78,45.0,12600.0,Bomet,2021-08-26
White Maize,Mogogosiek Market,31.11,40.0,12600.0,Bomet,2021-09-02
White Maize,Mogogosiek Market,31.11,45.0,11250.0,Bomet,2021-09-10
White Maize,Mogogosiek Market,30.0,42.5,16200.0,Bomet,2021-09-16
White Maize,Mogogosiek Market,30.0,42.5,15000.0,Bomet,2021-09-23
White Maize,Mogogosiek Market,30.0,40.91,9900.0,Bomet,2021-10-14
White Maize,Mogogosiek Market,27.78,42.5,13500.0,Bomet,2021-10-28
White Maize,Mogogosiek Market,29.44,42.5,130500.0,Bomet,2021-11-05
White Maize,Mogogosiek Market,30.0,42.5,9000.0,Bomet,2021-12-09
White Maize,Mogogosiek Market,35.56,50.0,9000.0,Bomet,2022-01-06
White Maize,Mogogosiek Market,31.11,50.0,8100.0,Bomet,2022-02-25
White Maize,Mogogosiek Market,31.11,45.0,910.0,Bomet,2022-03-04
White Maize,Mogogosiek Market,31.11,45.0,9000.0,Bomet,2022-03-11
White Maize,Mogogosiek Market,34.44,45.0,7200.0,Bomet,2022-03-25
White Maize,Mogogosiek Market,47.78,70.0,8100.0,Bomet,2022-05-12
White Maize,Mogogosiek Market,47.78,70.0,10800.0,Bomet,2022-05-27
White Maize,Mogogosiek Market,50.0,140.0,8100.0,Bomet,2022-06-01
White Maize,Mogogosiek Market,47.78,65.0,8100.0,Bomet,2022-06-10
White Maize,Mogogosiek Market,0.02,100.0,8100.0,Bomet,2022-06-30
White Maize,Mogogosiek Market,62.22,85.0,9000.0,Bomet,2022-10-06
White Maize,Mogogosiek Market,0.7,115.0,2100.0,Bomet,2023-07-13
White Maize,Mogogosiek Market,35.56,60.0,9000.0,Bomet,2024-04-18
White Maize,Mogogosiek Market,37.78,50.0,360.0,Bomet,2024-04-25
White Maize,Mogogosiek Market,33.33,41.67,1800.0,Bomet,2024-05-02
White Maize,Mogogosiek Market,33.33,52.0,360.0,Bomet,2024-05-23
White Maize,Mogogosiek Market,37.78,52.0,900.0,Bomet,2024-05-30
White Maize,Mogogosiek Market,35.56,55.0,13000.0,Bomet,2024-07-11
White Maize,Mogogosiek Market,33.89,55.0,15000.0,Bomet,2024-07-25
White Maize,Mogogosiek Market,40.0,48.0,90.0,Bomet,2024-08-01
White Maize,Mogogosiek Market,40.0,48.0,180.0,Bomet,2024-08-08
White Maize,Mogogosiek Market,37.5,50.0,180.0,Bomet,2024-08-15
White Maize,Mogogosiek Market,34.44,55.0,12000.0,Bomet,2024-08-22
Mixed-Traditional ,Mulot,31.11,40.0,8300.0,Bomet,2021-08-04
Mixed-Traditional ,Mulot,27.22,37.5,5850.0,Bomet,2021-08-18
Mixed-Traditional ,Mulot,28.89,37.5,680.0,Bomet,2021-09-01
Mixed-Traditional ,Mulot,57.78,66.67,450.0,Bomet,2022-07-20
Mixed-Traditional ,Mulot,64.44,75.0,15000.0,Bomet,2023-03-08
White Maize,Mulot,31.11,34.0,480.0,Bomet,2021-06-16
White Maize,Mulot,31.11,45.0,24300.0,Bomet,2021-06-23
White Maize,Mulot,31.11,42.5,15300.0,Bomet,2021-07-14
White Maize,Mulot,30.0,40.0,13500.0,Bomet,2021-08-11
White Maize,Mulot,28.89,37.5,2700.0,Bomet,2021-09-15
White Maize,Mulot,30.0,40.0,750.0,Bomet,2021-10-20
White Maize,Mulot,30.0,40.0,18900.0,Bomet,2021-11-10
White Maize,Mulot,31.11,45.0,5400.0,Bomet,2021-12-01
White Maize,Mulot,32.22,45.0,7200.0,Bomet,2021-12-08
White Maize,Mulot,35.56,100.0,8000.0,Bomet,2021-12-22
White Maize,Mulot,35.56,50.0,7740.0,Bomet,2022-01-05
White Maize,Mulot,35.56,50.0,13350.0,Bomet,2022-02-02
White Maize,Mulot,35.56,50.0,13500.0,Bomet,2022-02-09
White Maize,Mulot,62.22,100.0,2700.0,Bomet,2022-06-15
White Maize,Mulot,72.22,91.67,3600.0,Bomet,2022-06-25
White Maize,Mulot,67.78,75.0,900.0,Bomet,2022-06-29
White Maize,Mulot,66.67,75.0,1800.0,Bomet,2022-07-06
White Maize,Mulot,61.11,70.83,500.0,Bomet,2022-07-13
White Maize,Mulot,54.44,58.33,980.0,Bomet,2022-07-27
White Maize,Mulot,44.44,50.0,1400.0,Bomet,2022-08-03
White Maize,Mulot,50.0,62.5,7800.0,Bomet,2022-08-17
White Maize,Mulot,62.22,62.5,3000.0,Bomet,2022-08-24
White Maize,Mulot,58.89,66.67,3000.0,Bomet,2022-09-14
White Maize,Mulot,63.33,70.83,9000.0,Bomet,2022-10-01
White Maize,Mulot,65.56,75.0,12000.0,Bomet,2022-10-05
White Maize,Mulot,58.89,66.67,15000.0,Bomet,2022-10-22
White Maize,Mulot,60.0,66.67,12000.0,Bomet,2022-11-02
White Maize,Mulot,58.89,66.67,12000.0,Bomet,2022-11-09
White Maize,Mulot,63.33,75.0,13000.0,Bomet,2022-12-03
White Maize,Mulot,62.22,75.0,15000.0,Bomet,2022-12-14
White Maize,Mulot,58.89,66.67,12000.0,Bomet,2023-01-07
White Maize,Mulot,58.89,66.67,12000.0,Bomet,2023-01-11
White Maize,Mulot,51.11,58.33,15000.0,Bomet,2023-01-28
White Maize,Mulot,51.11,62.5,13000.0,Bomet,2023-02-01
White Maize,Mulot,50.0,54.17,20000.0,Bomet,2023-02-08
White Maize,Mulot,58.89,70.83,10000.0,Bomet,2023-02-15
White Maize,Mulot,63.33,75.0,15000.0,Bomet,2023-02-22
White Maize,Mulot,66.67,79.17,20000.0,Bomet,2023-03-25
White Maize,Mulot,66.67,79.17,15000.0,Bomet,2023-04-19
White Maize,Mulot,64.44,77.08,120000.0,Bomet,2023-04-26
White Maize,Mulot,72.22,83.33,10000.0,Bomet,2023-05-17
